monitor,source_file
Acer H276HLbmid,csv_files/monitor.csv
Samsung S27C450D,csv_files/monitor.csv
HP NV23(E1K96AA#ABA),csv_files/monitor.csv
NEC PA302W-BK,csv_files/monitor.csv
Philips 19B4LCB5,csv_files/monitor.csv
Philips 19S4LSB5,csv_files/monitor.csv
Planar 997-7145-00,csv_files/monitor.csv
Achieva QH2700-IPSMS DP Thunderbolt Perfect Pixel,csv_files/monitor.csv
Crossover 27QW DP IPS,csv_files/monitor.csv
Crossover 27QW HDMI PERFECT PIXEL,csv_files/monitor.csv
QNIX QX2710 Evolution II Matte,csv_files/monitor.csv
QNIX QX2710 Evolution II Matte Perfect,csv_files/monitor.csv
QNIX QX2710 LED EVOLUTION II DP MULTI,csv_files/monitor.csv
QNIX QX2710 LED EVOLUTION II DP MULTI PERFECT,csv_files/monitor.csv
Yamakasi DS270 IPS PERFECT PIXEL,csv_files/monitor.csv
Yamakasi DS270 IPS SE (Perfect Pixel),csv_files/monitor.csv
Dell E2014T,csv_files/monitor.csv
HP L2206tm,csv_files/monitor.csv
Planar PXL2230MW,csv_files/monitor.csv
ViewSonic TD2420,csv_files/monitor.csv
Acer UM.HT2AA.002,csv_files/monitor.csv
Acer UM.HB6AA.A01,csv_files/monitor.csv
Acer T272HL bmidz,csv_files/monitor.csv
Acer T232HLbmidz,csv_files/monitor.csv
Dell S2340T,csv_files/monitor.csv
Eizo EV2316WFS-BK,csv_files/monitor.csv
Hannspree HT231DPBU,csv_files/monitor.csv
Samsung S24C770T,csv_files/monitor.csv
Acer H236HLBmjd,csv_files/monitor.csv
Acer T272HLbmjjz,csv_files/monitor.csv
Asus SD222-YA,csv_files/monitor.csv
Lenovo 60ABAAR1US,csv_files/monitor.csv
3M M2256PW,csv_files/monitor.csv
3M C2254PW,csv_files/monitor.csv
ViewSonic TD2740,csv_files/monitor.csv
Samsung LE32C,csv_files/monitor.csv
Samsung MD32C,csv_files/monitor.csv
Samsung NC241-T,csv_files/monitor.csv
HP Smartbuy Z30i,csv_files/monitor.csv
NEC PA272W,csv_files/monitor.csv
Philips C271P4QPJEW,csv_files/monitor.csv
Samsung S22C650P,csv_files/monitor.csv
Samsung S27B971D,csv_files/monitor.csv
ViewSonic VA2349S,csv_files/monitor.csv
CTL MTLP2000,csv_files/monitor.csv
HP D7P94A4#ABA,csv_files/monitor.csv
HP D7Q13A4#ABA,csv_files/monitor.csv
HP D9E49AA#ABA,csv_files/monitor.csv
HP E2T08A6#ABA,csv_files/monitor.csv
Lenovo 60AAHAR1US,csv_files/monitor.csv
Planar PXL2240MW,csv_files/monitor.csv
Planar 997-7451-00,csv_files/monitor.csv
ViewEra V177TP,csv_files/monitor.csv
ViewEra V197TP,csv_files/monitor.csv
ViewSonic TD2240,csv_files/monitor.csv
HP E241i,csv_files/monitor.csv
NEC AS172-BK,csv_files/monitor.csv
Acer G237HLbi,csv_files/monitor.csv
NEC E224WI-BK,csv_files/monitor.csv
NEC E243WMi-BK,csv_files/monitor.csv
NEC EA274WMI-BK,csv_files/monitor.csv
NEC PA272W-BK-SV,csv_files/monitor.csv
HP Z22i (D7Q14A4),csv_files/monitor.csv
ViewSonic VP2772,csv_files/monitor.csv
HP E4S07AA#ABA,csv_files/monitor.csv
Asus VN289Q,csv_files/monitor.csv
LG 22MB35PU-B,csv_files/monitor.csv
LG 24MB35PU-B,csv_files/monitor.csv
Acer UM.HS1AA.D01,csv_files/monitor.csv
AOC E2060SWDA-TAA,csv_files/monitor.csv
AOC E2260SWDA-TAA,csv_files/monitor.csv
AOC E2260SWDN-TAA,csv_files/monitor.csv
AOC E2460SD-TAA,csv_files/monitor.csv
HP D7P92A8#ABA,csv_files/monitor.csv
HP F0W81AA#ABA,csv_files/monitor.csv
HP F4M97A8#ABA,csv_files/monitor.csv
Lenovo LT1953,csv_files/monitor.csv
Lenovo 60B3HAR2US,csv_files/monitor.csv
Lenovo 60B9HAR1US,csv_files/monitor.csv
LG 22MB35P-B,csv_files/monitor.csv
LG 22MB65P-B,csv_files/monitor.csv
LG 27MB65PY-B,csv_files/monitor.csv
LG 27MP65HQ,csv_files/monitor.csv
NEC E171M-BK,csv_files/monitor.csv
Philips 231C5TJKFU,csv_files/monitor.csv
Acer B206HQL ymdh,csv_files/monitor.csv
Hannspree HX194DPB,csv_files/monitor.csv
LG 24MB35DM-B,csv_files/monitor.csv
LG 24MB35P-B,csv_files/monitor.csv
LG 25UM64-S,csv_files/monitor.csv
LG 29UB65-P,csv_files/monitor.csv
Samsung P2370HD-1,csv_files/monitor.csv
BenQ RL2240H,csv_files/monitor.csv
Acer B326HUL ymiidphz,csv_files/monitor.csv
BenQ PG2401PT,csv_files/monitor.csv
HP E2T08AA#ABA,csv_files/monitor.csv
HP E9Q82A8#ABA,csv_files/monitor.csv
HP F3J72A8#ABA,csv_files/monitor.csv
Dell UZ2315H,csv_files/monitor.csv
HP D7R00A8#ABA,csv_files/monitor.csv
HP E9Q82A4#ABA,csv_files/monitor.csv
LG 27MP34HQ-B,csv_files/monitor.csv
LG 27MP35HQ,csv_files/monitor.csv
NEC PA272W-SV,csv_files/monitor.csv
Samsung S24C650BW,csv_files/monitor.csv
AOC I2267FWH,csv_files/monitor.csv
LG 22M35D,csv_files/monitor.csv
NEC E232WMT-BK,csv_files/monitor.csv
Samsung T27B550,csv_files/monitor.csv
Asus VT207N,csv_files/monitor.csv
Dell E2015HV,csv_files/monitor.csv
Eizo S1923H-BK,csv_files/monitor.csv
Eizo T2381W,csv_files/monitor.csv
HP C4D27AA#ABA,csv_files/monitor.csv
HP D7P92A4#ABA,csv_files/monitor.csv
HP E221c,csv_files/monitor.csv
HP E5Z68AA#ABA,csv_files/monitor.csv
HP F7M93UC#ABA,csv_files/monitor.csv
HP NV24,csv_files/monitor.csv
LG 24MB35D-B,csv_files/monitor.csv
LG 25UM55-P,csv_files/monitor.csv
LG 27MP35VQ-B,csv_files/monitor.csv
NEC EA244UHD-BK,csv_files/monitor.csv
Planar 997-7305-00,csv_files/monitor.csv
Planar 997-7602-00,csv_files/monitor.csv
Planar 997-7685-00,csv_files/monitor.csv
Planar 997-7687-00,csv_files/monitor.csv
Planar 997-7698-00,csv_files/monitor.csv
V7 L18500WS-9N,csv_files/monitor.csv
V7 L23600WHS-9N,csv_files/monitor.csv
ViewSonic VX2263SMHL-W,csv_files/monitor.csv
HP E2T08A8#ABA,csv_files/monitor.csv
HP G9W86A6#ABA,csv_files/monitor.csv
Acer G276HL Gbmid,csv_files/monitor.csv
HP F0W81A8,csv_files/monitor.csv
ViewSonic VA2445m-LED,csv_files/monitor.csv
ViewSonic VX2858Sml,csv_files/monitor.csv
LG 24M45VQ,csv_files/monitor.csv
LG 27MB85R-B,csv_files/monitor.csv
Acer XB280HK bprz,csv_files/monitor.csv
Asus PA238QR,csv_files/monitor.csv
LG 34UC97-S,csv_files/monitor.csv
LG 34UM65,csv_files/monitor.csv
LG 34UM94-P,csv_files/monitor.csv
Dell E2715H,csv_files/monitor.csv
Eizo S1933H-BK,csv_files/monitor.csv
Planar PXL2470MW,csv_files/monitor.csv
AOC E2461FWH,csv_files/monitor.csv
Acer B226HQL,csv_files/monitor.csv
AOC P2370SD,csv_files/monitor.csv
Dell D2015H,csv_files/monitor.csv
Eizo CX241-BK-CN,csv_files/monitor.csv
HP F9Z10AA#ABA,csv_files/monitor.csv
LG 31MU97,csv_files/monitor.csv
Planar PLL1910M,csv_files/monitor.csv
ViewSonic VA2455Sm,csv_files/monitor.csv
Lenovo LI2821,csv_files/monitor.csv
CTL MTIP2152,csv_files/monitor.csv
Dell E2414Hr,csv_files/monitor.csv
Acer UM.FB6AA.003,csv_files/monitor.csv
AOC E2727SHE,csv_files/monitor.csv
HP K1M38AA,csv_files/monitor.csv
ViewSonic VG2438SM,csv_files/monitor.csv
LG 34UC87M-B,csv_files/monitor.csv
Samsung S22A650S,csv_files/monitor.csv
Monoprice 12156,csv_files/monitor.csv
Acer UM.FV6AA.006,csv_files/monitor.csv
Acer B276HK YMJDPPRZ,csv_files/monitor.csv
AOC E2476VWM6,csv_files/monitor.csv
ViewSonic VA2855SMH,csv_files/monitor.csv
Acer S277HK wmidpp,csv_files/monitor.csv
Planar 997-7848-00,csv_files/monitor.csv
Acer XB270HA,csv_files/monitor.csv
LG 34UM67,csv_files/monitor.csv
Dell P2314T,csv_files/monitor.csv
Monoprice 12178,csv_files/monitor.csv
Acer H257HU SMIDPX,csv_files/monitor.csv
LG 24MC37D-B,csv_files/monitor.csv
Acer CB280HK bmjdppr,csv_files/monitor.csv
Acer B246HQL Aymidr,csv_files/monitor.csv
LG 23MP47HQ,csv_files/monitor.csv
Philips 272S4LPJCB/27,csv_files/monitor.csv
Acer CB280HK bmjdppr,csv_files/monitor.csv
HP Z27q,csv_files/monitor.csv
LG 27MP77HM-P,csv_files/monitor.csv
Acer CB270HU,csv_files/monitor.csv
Dell U2311H,csv_files/monitor.csv
Acer G247HYL bmidx,csv_files/monitor.csv
HP 23xw,csv_files/monitor.csv
HP K0Q34AA#ABA,csv_files/monitor.csv
NEC EA274WMI-BK-SV,csv_files/monitor.csv
Samsung S29E790C,csv_files/monitor.csv
ViewSonic VG2239SMH,csv_files/monitor.csv
ViewSonic VG2847SMH,csv_files/monitor.csv
Planar PXL2271MW,csv_files/monitor.csv
ViewSonic VG2433SMH,csv_files/monitor.csv
HP C4D29AA,csv_files/monitor.csv
HP K7X31AA#ABA,csv_files/monitor.csv
HP L1E32A8#ABA,csv_files/monitor.csv
Lenovo 60C8MAR1US,csv_files/monitor.csv
LG 22MC37D-B,csv_files/monitor.csv
Planar PXL2270MW,csv_files/monitor.csv
Acer S275HL bmii (UM.HS5AA.001),csv_files/monitor.csv
AOC U2870VQE,csv_files/monitor.csv
Lenovo 60C9MAR1US,csv_files/monitor.csv
Planar PXL2780MW,csv_files/monitor.csv
LG 22MB35DM-I,csv_files/monitor.csv
LG 22MB35PU-I,csv_files/monitor.csv
LG 34UB67-B,csv_files/monitor.csv
Eizo CG277-BK,csv_files/monitor.csv
Alienware AW2310,csv_files/monitor.csv
Asus VE228TLB,csv_files/monitor.csv
Asus VS239HV,csv_files/monitor.csv
Lenovo 60D2HAR1US,csv_files/monitor.csv
LG 22MB35D-I,csv_files/monitor.csv
LG 22MB35P-I,csv_files/monitor.csv
LG 27MC37HQ-B,csv_files/monitor.csv
LG 27MP37VQ-B,csv_files/monitor.csv
NEC AS242W-BK,csv_files/monitor.csv
NEC PA322UHD-BK,csv_files/monitor.csv
ViewSonic VA2452Sm,csv_files/monitor.csv
ViewSonic VG2437SMC,csv_files/monitor.csv
Acer H277H smidx,csv_files/monitor.csv
HP J3G14A4#ABA,csv_files/monitor.csv
NEC PA322UHD-BK-SV,csv_files/monitor.csv
Samsung S22E650D,csv_files/monitor.csv
Samsung S24E650BW,csv_files/monitor.csv
Samsung S24E650PL,csv_files/monitor.csv
Samsung S27E650D,csv_files/monitor.csv
Dell S2316M,csv_files/monitor.csv
Lenovo 60CCMAR2US,csv_files/monitor.csv
LG 27MU67,csv_files/monitor.csv
Philips 272P4APJKEB,csv_files/monitor.csv
Samsung LS23E20KBSV/GO,csv_files/monitor.csv
Acer UM.QB0AA.002,csv_files/monitor.csv
Asus C622AQ,csv_files/monitor.csv
Lenovo 60CAMAR6US,csv_files/monitor.csv
Samsung LS22E20KBSV/GO,csv_files/monitor.csv
AOC e2426swd,csv_files/monitor.csv
Asus C623AQR,csv_files/monitor.csv
LG W2600H-PF,csv_files/monitor.csv
iiyama XU2590HS-B1,csv_files/monitor.csv
LG 23MP67VQ,csv_files/monitor.csv
Philips BDM4065UC,csv_files/monitor.csv
Asus C424AQ,csv_files/monitor.csv
Asus C624AQ,csv_files/monitor.csv
Dell E2316Hr,csv_files/monitor.csv
Dell E2715HM,csv_files/monitor.csv
Dell UP3216Q,csv_files/monitor.csv
HP Z24s,csv_files/monitor.csv
LG 27MC67-B,csv_files/monitor.csv
NEC EA275UHD-BK,csv_files/monitor.csv
NEC EA275UHD-BK-SV,csv_files/monitor.csv
NEC P212,csv_files/monitor.csv
NEC P212-SV,csv_files/monitor.csv
Samsung LS19E20KBRV/GO,csv_files/monitor.csv
Samsung LS24E20KBLV/GO,csv_files/monitor.csv
Samsung S19E450BR,csv_files/monitor.csv
Samsung S24E450DL,csv_files/monitor.csv
Samsung S24E650DW,csv_files/monitor.csv
Acer B196L,csv_files/monitor.csv
Acer B226WLymdr,csv_files/monitor.csv
Acer B346C bmjdphzx,csv_files/monitor.csv
Acer ET.VS0HP.A02,csv_files/monitor.csv
Acer G246HYL bmjj (UM.QG6AA.001),csv_files/monitor.csv
Acer S277HK wmidpp,csv_files/monitor.csv
Acer UM.CB6AA.002,csv_files/monitor.csv
Acer UM.EV5AA.A01,csv_files/monitor.csv
Acer XB271HK,csv_files/monitor.csv
Acer V276HLBMD,csv_files/monitor.csv
HP 27c,csv_files/monitor.csv
HP E221c (D9E49A8#ABA),csv_files/monitor.csv
HP Z34c,csv_files/monitor.csv
HP P19A,csv_files/monitor.csv
HP Z23i(D7Q13A8#ABA),csv_files/monitor.csv
LG 24M37D-B,csv_files/monitor.csv
LG 27MP37HQ-B,csv_files/monitor.csv
QNIX QX2414 LED 144 MULTI Perfect Pixel,csv_files/monitor.csv
Acer G227HQLAbid,csv_files/monitor.csv
Acer B346CK,csv_files/monitor.csv
Acer B346CK bmijphzx,csv_files/monitor.csv
Acer G277HL Abid,csv_files/monitor.csv
Acer B246HYL Bymjjpprzx,csv_files/monitor.csv
CTL IP2380S,csv_files/monitor.csv
HP S240ml,csv_files/monitor.csv
HP Z23N,csv_files/monitor.csv
Lenovo T2054p,csv_files/monitor.csv
Lenovo E2054,csv_files/monitor.csv
LG 34UM57-P,csv_files/monitor.csv
LG 34UM68,csv_files/monitor.csv
NEC EA275WMI-BK,csv_files/monitor.csv
NEC EA305WMI-BK,csv_files/monitor.csv
Samsung LS27D85KTSR/GO,csv_files/monitor.csv
ViewSonic XG2701,csv_files/monitor.csv
LG 34UM58-P,csv_files/monitor.csv
AOC E2429SWHE,csv_files/monitor.csv
HP FN747AA,csv_files/monitor.csv
BenQ BL2411PT,csv_files/monitor.csv
Pixio PX274,csv_files/monitor.csv
Asus VP228T,csv_files/monitor.csv
Asus VP228TE,csv_files/monitor.csv
Samsung U28E850R,csv_files/monitor.csv
Acer Z271,csv_files/monitor.csv
AOC U2477PWQ,csv_files/monitor.csv
Dell UP3017,csv_files/monitor.csv
Philips BDM3490UC/27,csv_files/monitor.csv
HP W5A12AA#ABA,csv_files/monitor.csv
Asus MX27UC,csv_files/monitor.csv
Asus VA32AQ,csv_files/monitor.csv
Acer XZ271,csv_files/monitor.csv
VIOTEK GN32C,csv_files/monitor.csv
VIOTEK H320,csv_files/monitor.csv
Samsung BX2035,csv_files/monitor.csv
Nixeus NX-EDG27,csv_files/monitor.csv
AOC E2260PWDA,csv_files/monitor.csv
AOC E2260PWHU,csv_files/monitor.csv
AOC E2260SDA,csv_files/monitor.csv
Dell S2317HWi,csv_files/monitor.csv
Dell U2717DA,csv_files/monitor.csv
Dell U2417HA,csv_files/monitor.csv
Dell UP3017Q,csv_files/monitor.csv
BenQ EW2770QZ,csv_files/monitor.csv
Pixio PX325c,csv_files/monitor.csv
LG 34UM59-B,csv_files/monitor.csv
Acer UM.CC0AA.001,csv_files/monitor.csv
Lenovo 65CEGAC1UD,csv_files/monitor.csv
VIOTEK GN32Q,csv_files/monitor.csv
AOC E2228SWN,csv_files/monitor.csv
LG 29UB67-B,csv_files/monitor.csv
Acer BM320,csv_files/monitor.csv
LG 32UD99-W,csv_files/monitor.csv
VIOTEK GN32LD,csv_files/monitor.csv
iiyama XUB3490WQSU-B1,csv_files/monitor.csv
LG 27UD69-W,csv_files/monitor.csv
LG 27UD68P-B,csv_files/monitor.csv
Acer CB351C bmidphzx,csv_files/monitor.csv
Samsung LS27F350FHNXZA,csv_files/monitor.csv
Acer Predator Z301C,csv_files/monitor.csv
LG 34UB88-P,csv_files/monitor.csv
Samsung UH750,csv_files/monitor.csv
AOC I2781FH,csv_files/monitor.csv
iiyama Prolite B2780HSU-B1,csv_files/monitor.csv
AOC E2250SWDAK,csv_files/monitor.csv
AOC I2470PWQU,csv_files/monitor.csv
iiyama Prolite GB2773HS-GB1,csv_files/monitor.csv
AOC U3277FWQ,csv_files/monitor.csv
BenQ VZ2770H,csv_files/monitor.csv
iiyama Prolite X2783HSU-B1,csv_files/monitor.csv
iiyama Prolite X2888HS-B2,csv_files/monitor.csv
iiyama Prolite XB2783HSU-B1DP,csv_files/monitor.csv
Pixio PX276,csv_files/monitor.csv
LG 27UD60-B,csv_files/monitor.csv
LG 23MP48HQ-P,csv_files/monitor.csv
AOC AG271UG,csv_files/monitor.csv
Acer ET322QK wmiipx,csv_files/monitor.csv
Philips 221E1HSB/69,csv_files/monitor.csv
AOC I2281FWH,csv_files/monitor.csv
AOC PDS241,csv_files/monitor.csv
AOC PDS271,csv_files/monitor.csv
HP 2MW70A6#ABA,csv_files/monitor.csv
Acer H277HK smidppx,csv_files/monitor.csv
Philips 236V4LHAB,csv_files/monitor.csv
Acer EB321HQU Awidpx,csv_files/monitor.csv
Monoprice 124658,csv_files/monitor.csv
ViewSonic VX2376-smhd,csv_files/monitor.csv
Samsung T190GN,csv_files/monitor.csv
Crossover 34U100,csv_files/monitor.csv
Dell E2318HN,csv_files/monitor.csv
Dell U2419HC,csv_files/monitor.csv
Asus C623AQH,csv_files/monitor.csv
Asus Designo MZ279HL,csv_files/monitor.csv
VIOTEK GN27C2,csv_files/monitor.csv
VIOTEK GN30CB,csv_files/monitor.csv
Eizo FS2735,csv_files/monitor.csv
VIOTEK GN27DB,csv_files/monitor.csv
Mbest MB279QR144,csv_files/monitor.csv
HP 2XN60AA#ABA,csv_files/monitor.csv
BenQ RL2460S,csv_files/monitor.csv
Acer B276HL,csv_files/monitor.csv
Acer EB275U bmiiiprx,csv_files/monitor.csv
Acer H277HK smipuz,csv_files/monitor.csv
Acer VA270H,csv_files/monitor.csv
Acer V276HL,csv_files/monitor.csv
Acer XF250Q Bbmiiprx,csv_files/monitor.csv
Acer CB281HK,csv_files/monitor.csv
Acer V246HYL Cbi,csv_files/monitor.csv
Acer V276HL Cbmd,csv_files/monitor.csv
Acer B246HYL ymipr,csv_files/monitor.csv
Acer V246HYL Dbid,csv_files/monitor.csv
Acer V226HQL Bbi,csv_files/monitor.csv
Acer VA240H bp,csv_files/monitor.csv
Acer BW257 bmiprx,csv_files/monitor.csv
Acer V276HL Cbix,csv_files/monitor.csv
Acer DM431K bmiiipx,csv_files/monitor.csv
Acer B247Y Cbmipruzx,csv_files/monitor.csv
BenQ ZOWIE XL2546 DIVINA,csv_files/monitor.csv
BenQ BL2480T,csv_files/monitor.csv
Asus ASUSPRO C622AQH,csv_files/monitor.csv
CTL MTIP2153,csv_files/monitor.csv
CTL MTIP2780S,csv_files/monitor.csv
HP Z22n G2,csv_files/monitor.csv
HP Z24n G2,csv_files/monitor.csv
HP ProDisplay P223A,csv_files/monitor.csv
HP VH22,csv_files/monitor.csv
HP P224,csv_files/monitor.csv
LG 27BK85U-W,csv_files/monitor.csv
LG 22MB35PY-I,csv_files/monitor.csv
LG 32QK500-W,csv_files/monitor.csv
LG 32BK50Q-W,csv_files/monitor.csv
NEC E203W-BK,csv_files/monitor.csv
NEC E221N-BK,csv_files/monitor.csv
NEC E241N-BK,csv_files/monitor.csv
NEC E245WMI-BK,csv_files/monitor.csv
NEC EA271F-BK,csv_files/monitor.csv
NEC EA295WMi-BK,csv_files/monitor.csv
NEC P243W-BK,csv_files/monitor.csv
NEC PA243W,csv_files/monitor.csv
NEC E233WMI-BK,csv_files/monitor.csv
NEC EA271Q-BK-SV,csv_files/monitor.csv
NEC AS224WMI-BK,csv_files/monitor.csv
NEC EX341R-BK-SV,csv_files/monitor.csv
NEC EA295WMi-BK-SV,csv_files/monitor.csv
NEC EA241F-BK-SV,csv_files/monitor.csv
NEC EA245WMI-BK,csv_files/monitor.csv
NEC PA271Q-BK-SV,csv_files/monitor.csv
Philips 258B6QUEB,csv_files/monitor.csv
Philips 328B6QJEB,csv_files/monitor.csv
Philips 243S5LDAB,csv_files/monitor.csv
Philips 271B8QJEB,csv_files/monitor.csv
Philips 326E8FJSB,csv_files/monitor.csv
Planar PXN2470MW,csv_files/monitor.csv
Planar PXL3280W,csv_files/monitor.csv
Planar PXL2471MW,csv_files/monitor.csv
Planar PLN2400,csv_files/monitor.csv
Sharp LL-B240,csv_files/monitor.csv
V7 L215ADS-2N,csv_files/monitor.csv
V7 L236VA-2N,csv_files/monitor.csv
V7 L236E-3N,csv_files/monitor.csv
V7 L270E-3N,csv_files/monitor.csv
V7 L238E-2N,csv_files/monitor.csv
V7 L215E-2N,csv_files/monitor.csv
ViewEra V172BN2,csv_files/monitor.csv
ViewEra V172SV2,csv_files/monitor.csv
ViewEra V198HB,csv_files/monitor.csv
ViewSonic VG2765,csv_files/monitor.csv
ViewSonic VG2755-2K,csv_files/monitor.csv
ViewSonic VP3481,csv_files/monitor.csv
VIOTEK SUW49CR,csv_files/monitor.csv
LG 27BL85U,csv_files/monitor.csv
Philips 226E9QDSB/27,csv_files/monitor.csv
Acer KA270HK bmjdppx,csv_files/monitor.csv
Acer ER320HQ,csv_files/monitor.csv
Acer EI491CR Pbmiiipx,csv_files/monitor.csv
Acer V246HQL bi,csv_files/monitor.csv
Philips 271B8QTAA,csv_files/monitor.csv
ViewSonic VG2448-PF,csv_files/monitor.csv
Samsung LS32R750UENXZA,csv_files/monitor.csv
Acer XZ271U Abmiiphzx,csv_files/monitor.csv
Acer B277K bmiipprzx,csv_files/monitor.csv
HP E27d G4,csv_files/monitor.csv
NEC EA271Q-BK,csv_files/monitor.csv
NEC AS221F-BK,csv_files/monitor.csv
Planar PXN2490MW,csv_files/monitor.csv
Planar PLL2251MW,csv_files/monitor.csv
ViewEra V191HV2,csv_files/monitor.csv
Philips 241B8QTAA,csv_files/monitor.csv
NEC LCD1960NXi,csv_files/monitor.csv
LG 34WK500-P,csv_files/monitor.csv
Acer K242HL bmidx,csv_files/monitor.csv
Acer V246HQL Cbi,csv_files/monitor.csv
Dell E2420H,csv_files/monitor.csv
NEC AS19Mi-BK,csv_files/monitor.csv
Philips 252B9,csv_files/monitor.csv
LG 29WL50S-B,csv_files/monitor.csv
VIOTEK GN35LD,csv_files/monitor.csv
Asus VL279​HE,csv_files/monitor.csv
LG 32QK500-C,csv_files/monitor.csv
Philips 274E5QHAB/75,csv_files/monitor.csv
Lenovo 61E8GAR1US,csv_files/monitor.csv
Monoprice 42107,csv_files/monitor.csv
NEC EA261WM-BK,csv_files/monitor.csv
Monoprice 42108,csv_files/monitor.csv
Monoprice 40775,csv_files/monitor.csv
Acer B246WL Aymidprz,csv_files/monitor.csv
Acer BW237Q bmiprx,csv_files/monitor.csv
Acer KG241Q bmiix,csv_files/monitor.csv
Acer PE320QK,csv_files/monitor.csv
LG 32UK50T-W,csv_files/monitor.csv
Eizo FlexScan EV2730Q,csv_files/monitor.csv
Monoprice CrystalPro,csv_files/monitor.csv
X= XG27CURV,csv_files/monitor.csv
Samsung FT650,csv_files/monitor.csv
Samsung TU874,csv_files/monitor.csv
Samsung SE348,csv_files/monitor.csv
Samsung SE450,csv_files/monitor.csv
Samsung SD850,csv_files/monitor.csv
Samsung SE310,csv_files/monitor.csv
Samsung SH650,csv_files/monitor.csv
Samsung SE790,csv_files/monitor.csv
Samsung UE510,csv_files/monitor.csv
Samsung UD970,csv_files/monitor.csv
Acer CB272 bir,csv_files/monitor.csv
Acer CBA272 bir,csv_files/monitor.csv
Acer CB272 Dbmiprx,csv_files/monitor.csv
Acer ED272 Abix,csv_files/monitor.csv
Acer R270 SMIPX,csv_files/monitor.csv
Acer RX271 PBMIIPHX,csv_files/monitor.csv
Acer CBA242Y ABMIPRX,csv_files/monitor.csv
Acer UT241Y,csv_files/monitor.csv
Acer CB292CU bmiiprx,csv_files/monitor.csv
Acer XR382CQK bmijqphuzx,csv_files/monitor.csv
Acer XR382CQK BMIJQPHUZX,csv_files/monitor.csv
Dell P2422HA CVAA,csv_files/monitor.csv
Dell C2723H,csv_files/monitor.csv
LG 27LP615B-PU,csv_files/monitor.csv
LG 27LQ600S-W,csv_files/monitor.csv
LG 27UK580-B,csv_files/monitor.csv
LG 29WP50S-W,csv_files/monitor.csv
LG 32MN530P-B,csv_files/monitor.csv
LG 34WP50S-W,csv_files/monitor.csv
MSI Optix MAG274,csv_files/monitor.csv
MSI Optix MAG2742,csv_files/monitor.csv
ViewSonic VG2440V,csv_files/monitor.csv
ViewSonic VG2448A,csv_files/monitor.csv
ViewSonic VG2456A,csv_files/monitor.csv
Asus VL279HE,csv_files/monitor.csv
HP E273q,csv_files/monitor.csv
HP E273q,csv_files/monitor.csv
HP E273q,csv_files/monitor.csv
HP E273q,csv_files/monitor.csv
HP E273q (Head Only),csv_files/monitor.csv
Dell S2318HN,csv_files/monitor.csv
Acer BC270U,csv_files/monitor.csv
Acer V247Y A,csv_files/monitor.csv
Acer Nitro QG221Q bmiix,csv_files/monitor.csv
Acer V226HQL Gbi,csv_files/monitor.csv
Acer V226HQL Gbid,csv_files/monitor.csv
Acer ET322QK Abmiipx,csv_files/monitor.csv
Dell E2418HN,csv_files/monitor.csv
Samsung Odyssey G7,csv_files/monitor.csv
Samsung Odyssey G7,csv_files/monitor.csv
Samsung LS49CG954SNXZA,csv_files/monitor.csv
Asus ROG Swift PG38UQ,csv_files/monitor.csv
Samsung Odyssey G65B,csv_files/monitor.csv
Samsung Odyssey G65B,csv_files/monitor.csv
Samsung Odyssey G65B,csv_files/monitor.csv
Samsung Odyssey G5,csv_files/monitor.csv
Samsung Odyssey G5,csv_files/monitor.csv
Samsung Odyssey G5,csv_files/monitor.csv
Samsung Odyssey G5,csv_files/monitor.csv
Samsung Odyssey G5,csv_files/monitor.csv
Samsung LS32BG750NMXUE,csv_files/monitor.csv
Samsung Odyssey Neo G7 G75NB,csv_files/monitor.csv
Samsung Odyssey Neo G7,csv_files/monitor.csv
Samsung Odyssey Neo G70C,csv_files/monitor.csv
Samsung Odyssey Neo G7 G70NC,csv_files/monitor.csv
Samsung Odyssey Neo G70NC,csv_files/monitor.csv
Samsung Odyssey Neo G8,csv_files/monitor.csv
Samsung Odyssey Neo G8 S32BG850NP,csv_files/monitor.csv
Samsung LS32BG850NMXUE,csv_files/monitor.csv
Samsung C49G93TSSR,csv_files/monitor.csv
Samsung Odyssey G9,csv_files/monitor.csv
Samsung Odyssey Neo G9,csv_files/monitor.csv
Samsung Odyssey Neo G9,csv_files/monitor.csv
Acer Acer Nitro XV272U W2bmiiprx,csv_files/monitor.csv
